market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-04-22 01:00:16,2025-04-22 01:57:25
100000BABYDOGE-USD-SWAP-LIN,2e-06,2025-04-22 03:00:15,2025-04-22 03:14:25
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-22 04:00:13,2025-04-22 04:35:52
100000BABYDOGE-USD-SWAP-LIN,2e-06,2025-04-22 05:00:15,2025-04-22 05:31:24
10000CAW-USD-SWAP-LIN,-1e-06,2025-04-22 01:00:13,2025-04-22 01:55:44
10000CAW-USD-SWAP-LIN,-5e-06,2025-04-22 03:00:13,2025-04-22 03:12:46
10000CAW-USD-SWAP-LIN,6e-06,2025-04-22 04:00:12,2025-04-22 04:34:11
10000CAW-USD-SWAP-LIN,-9e-06,2025-04-22 05:00:14,2025-04-22 05:29:44
1000ANDY-USD-SWAP-LIN,6e-06,2025-04-22 01:00:11,2025-04-22 01:54:13
1000ANDY-USD-SWAP-LIN,2e-06,2025-04-22 03:00:11,2025-04-22 03:11:14
1000ANDY-USD-SWAP-LIN,0.0,2025-04-22 04:00:10,2025-04-22 04:32:40
1000ANDY-USD-SWAP-LIN,4e-06,2025-04-22 05:00:12,2025-04-22 05:28:14
1000BOBO-USD-SWAP-LIN,3e-05,2025-04-22 01:00:12,2025-04-22 01:55:04
1000BOBO-USD-SWAP-LIN,3.2e-05,2025-04-22 03:00:12,2025-04-22 03:12:05
1000BOBO-USD-SWAP-LIN,1.9e-05,2025-04-22 04:00:11,2025-04-22 04:33:32
1000BOBO-USD-SWAP-LIN,1.9e-05,2025-04-22 05:00:13,2025-04-22 05:29:05
1000BONK-USD-SWAP-LIN,-2.2e-05,2025-04-22 01:00:11,2025-04-22 01:53:59
1000BONK-USD-SWAP-LIN,-1.9e-05,2025-04-22 03:00:11,2025-04-22 03:11:00
1000BONK-USD-SWAP-LIN,-1.9e-05,2025-04-22 04:00:10,2025-04-22 04:32:26
1000BONK-USD-SWAP-LIN,-2.2e-05,2025-04-22 05:00:11,2025-04-22 05:27:59
1000CAT-USD-SWAP-LIN,1e-06,2025-04-22 01:00:16,2025-04-22 01:56:28
1000CAT-USD-SWAP-LIN,1e-06,2025-04-22 03:00:14,2025-04-22 03:13:28
1000CAT-USD-SWAP-LIN,-1e-06,2025-04-22 04:00:13,2025-04-22 04:34:53
1000CAT-USD-SWAP-LIN,0.0,2025-04-22 05:00:14,2025-04-22 05:30:27
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-22 01:00:17,2025-04-22 01:57:36
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-22 03:00:15,2025-04-22 03:14:36
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-04-22 04:00:13,2025-04-22 04:36:03
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-22 05:00:15,2025-04-22 05:31:35
1000COQ-USD-SWAP-LIN,-1e-06,2025-04-22 01:00:11,2025-04-22 01:54:17
1000COQ-USD-SWAP-LIN,0.0,2025-04-22 03:00:11,2025-04-22 03:11:18
1000COQ-USD-SWAP-LIN,0.0,2025-04-22 04:00:10,2025-04-22 04:32:45
1000COQ-USD-SWAP-LIN,-4e-06,2025-04-22 05:00:12,2025-04-22 05:28:17
1000FLOKI-USD-SWAP-LIN,-4.1e-05,2025-04-22 01:00:11,2025-04-22 01:54:10
1000FLOKI-USD-SWAP-LIN,-3.9e-05,2025-04-22 03:00:11,2025-04-22 03:11:11
1000FLOKI-USD-SWAP-LIN,-3.8e-05,2025-04-22 04:00:10,2025-04-22 04:32:37
1000FLOKI-USD-SWAP-LIN,-3.3e-05,2025-04-22 05:00:12,2025-04-22 05:28:10
1000LUNC-USD-SWAP-LIN,3e-06,2025-04-22 01:00:06,2025-04-22 01:50:17
1000LUNC-USD-SWAP-LIN,5e-06,2025-04-22 03:00:06,2025-04-22 03:07:16
1000LUNC-USD-SWAP-LIN,4e-06,2025-04-22 04:00:05,2025-04-22 04:28:42
1000LUNC-USD-SWAP-LIN,5e-06,2025-04-22 05:00:06,2025-04-22 05:24:17
1000MOG-USD-SWAP-LIN,3.7e-05,2025-04-22 01:00:06,2025-04-22 01:50:57
1000MOG-USD-SWAP-LIN,3.5e-05,2025-04-22 03:00:07,2025-04-22 03:07:56
1000MOG-USD-SWAP-LIN,3.5e-05,2025-04-22 04:00:06,2025-04-22 04:29:22
1000MOG-USD-SWAP-LIN,3.6e-05,2025-04-22 05:00:07,2025-04-22 05:24:57
1000NEIRO1ETH-USD-SWAP-LIN,0.0,2025-04-22 01:00:16,2025-04-22 01:56:13
1000NEIRO1ETH-USD-SWAP-LIN,1e-06,2025-04-22 03:00:14,2025-04-22 03:13:15
1000NEIRO1ETH-USD-SWAP-LIN,-2e-06,2025-04-22 04:00:12,2025-04-22 04:34:40
1000NEIRO1ETH-USD-SWAP-LIN,0.0,2025-04-22 05:00:14,2025-04-22 05:30:12
1000PEPE-USD-SWAP-LIN,-1e-05,2025-04-22 01:00:06,2025-04-22 01:51:00
1000PEPE-USD-SWAP-LIN,-9e-06,2025-04-22 03:00:07,2025-04-22 03:07:59
1000PEPE-USD-SWAP-LIN,-1.5e-05,2025-04-22 04:00:06,2025-04-22 04:29:25
1000PEPE-USD-SWAP-LIN,-1.9e-05,2025-04-22 05:00:07,2025-04-22 05:25:00
1000PORK-USD-SWAP-LIN,0.0,2025-04-22 01:00:16,2025-04-22 01:56:35
1000PORK-USD-SWAP-LIN,2e-06,2025-04-22 03:00:14,2025-04-22 03:13:35
1000PORK-USD-SWAP-LIN,-1.5e-05,2025-04-22 04:00:13,2025-04-22 04:35:01
1000PORK-USD-SWAP-LIN,1.8e-05,2025-04-22 05:00:14,2025-04-22 05:30:34
1000SATS-USD-SWAP-LIN,-1.1e-05,2025-04-22 01:00:16,2025-04-22 01:56:57
1000SATS-USD-SWAP-LIN,-3e-06,2025-04-22 03:00:14,2025-04-22 03:13:57
1000SATS-USD-SWAP-LIN,-9e-06,2025-04-22 04:00:13,2025-04-22 04:35:23
1000SATS-USD-SWAP-LIN,-1e-06,2025-04-22 05:00:15,2025-04-22 05:30:56
1000SHIB-USD-SWAP-LIN,-2.1e-05,2025-04-22 01:00:11,2025-04-22 01:54:06
1000SHIB-USD-SWAP-LIN,-2.2e-05,2025-04-22 03:00:11,2025-04-22 03:11:07
1000SHIB-USD-SWAP-LIN,-2e-05,2025-04-22 04:00:10,2025-04-22 04:32:33
1000SHIB-USD-SWAP-LIN,-2.2e-05,2025-04-22 05:00:12,2025-04-22 05:28:06
1000TOSHI-USD-SWAP-LIN,-6.2e-05,2025-04-22 01:00:12,2025-04-22 01:55:41
1000TOSHI-USD-SWAP-LIN,-6.1e-05,2025-04-22 03:00:13,2025-04-22 03:12:42
1000TOSHI-USD-SWAP-LIN,-6.2e-05,2025-04-22 04:00:12,2025-04-22 04:34:07
1000TOSHI-USD-SWAP-LIN,-6.2e-05,2025-04-22 05:00:13,2025-04-22 05:29:40
1000USA-USD-SWAP-LIN,8e-06,2025-04-22 01:00:12,2025-04-22 01:55:34
1000USA-USD-SWAP-LIN,2.1e-05,2025-04-22 03:00:13,2025-04-22 03:12:35
1000USA-USD-SWAP-LIN,2e-05,2025-04-22 04:00:12,2025-04-22 04:34:00
1000USA-USD-SWAP-LIN,2.1e-05,2025-04-22 05:00:13,2025-04-22 05:29:33
1000WEN-USD-SWAP-LIN,1.6e-05,2025-04-22 01:00:12,2025-04-22 01:55:08
1000WEN-USD-SWAP-LIN,5e-06,2025-04-22 03:00:13,2025-04-22 03:12:09
1000WEN-USD-SWAP-LIN,8e-06,2025-04-22 04:00:11,2025-04-22 04:33:35
1000WEN-USD-SWAP-LIN,1.8e-05,2025-04-22 05:00:13,2025-04-22 05:29:08
1000WHY-USD-SWAP-LIN,-4e-06,2025-04-22 01:00:12,2025-04-22 01:55:37
1000WHY-USD-SWAP-LIN,0.0,2025-04-22 03:00:13,2025-04-22 03:12:39
1000WHY-USD-SWAP-LIN,-3e-06,2025-04-22 04:00:12,2025-04-22 04:34:04
1000WHY-USD-SWAP-LIN,0.0,2025-04-22 05:00:13,2025-04-22 05:29:36
1000WUF-USD-SWAP-LIN,-1.9e-05,2025-04-22 01:00:15,2025-04-22 01:56:06
