market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-04-24 01:00:14,2025-04-24 01:58:05
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-04-24 04:00:15,2025-04-24 04:36:01
10000CAW-USD-SWAP-LIN,6e-06,2025-04-24 01:00:13,2025-04-24 01:56:23
10000CAW-USD-SWAP-LIN,-4e-06,2025-04-24 04:00:13,2025-04-24 04:34:20
1000ANDY-USD-SWAP-LIN,4e-06,2025-04-24 01:00:11,2025-04-24 01:54:51
1000ANDY-USD-SWAP-LIN,1.3e-05,2025-04-24 04:00:12,2025-04-24 04:32:50
1000BOBO-USD-SWAP-LIN,2.5e-05,2025-04-24 01:00:12,2025-04-24 01:55:42
1000BOBO-USD-SWAP-LIN,3.1e-05,2025-04-24 04:00:13,2025-04-24 04:33:40
1000BONK-USD-SWAP-LIN,5e-06,2025-04-24 01:00:11,2025-04-24 01:54:37
1000BONK-USD-SWAP-LIN,-9e-06,2025-04-24 04:00:11,2025-04-24 04:32:36
1000CAT-USD-SWAP-LIN,2e-06,2025-04-24 01:00:13,2025-04-24 01:57:06
1000CAT-USD-SWAP-LIN,-1e-06,2025-04-24 04:00:14,2025-04-24 04:35:04
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-04-24 01:00:14,2025-04-24 01:58:15
1000CHEEMS-USD-SWAP-LIN,1e-06,2025-04-24 04:00:15,2025-04-24 04:36:12
1000COQ-USD-SWAP-LIN,-6.7e-05,2025-04-24 01:00:11,2025-04-24 01:54:55
1000COQ-USD-SWAP-LIN,-5.7e-05,2025-04-24 04:00:12,2025-04-24 04:32:53
1000FLOKI-USD-SWAP-LIN,-2.1e-05,2025-04-24 01:00:11,2025-04-24 01:54:47
1000FLOKI-USD-SWAP-LIN,-1.4e-05,2025-04-24 04:00:12,2025-04-24 04:32:46
1000LUNC-USD-SWAP-LIN,4e-06,2025-04-24 01:00:06,2025-04-24 01:50:54
1000LUNC-USD-SWAP-LIN,4e-06,2025-04-24 04:00:06,2025-04-24 04:28:50
1000MOG-USD-SWAP-LIN,4e-05,2025-04-24 01:00:06,2025-04-24 01:51:34
1000MOG-USD-SWAP-LIN,4.2e-05,2025-04-24 04:00:07,2025-04-24 04:29:29
1000NEIRO1ETH-USD-SWAP-LIN,1e-06,2025-04-24 01:00:13,2025-04-24 01:56:52
1000NEIRO1ETH-USD-SWAP-LIN,3e-06,2025-04-24 04:00:14,2025-04-24 04:34:49
1000PEPE-USD-SWAP-LIN,2e-06,2025-04-24 01:00:06,2025-04-24 01:51:37
1000PEPE-USD-SWAP-LIN,7e-06,2025-04-24 04:00:07,2025-04-24 04:29:33
1000PORK-USD-SWAP-LIN,-9e-06,2025-04-24 01:00:13,2025-04-24 01:57:14
1000PORK-USD-SWAP-LIN,4e-06,2025-04-24 04:00:14,2025-04-24 04:35:11
1000SATS-USD-SWAP-LIN,-2.5e-05,2025-04-24 01:00:14,2025-04-24 01:57:35
1000SATS-USD-SWAP-LIN,-3.2e-05,2025-04-24 04:00:14,2025-04-24 04:35:32
1000SHIB-USD-SWAP-LIN,-1.6e-05,2025-04-24 01:00:11,2025-04-24 01:54:44
1000SHIB-USD-SWAP-LIN,-1.7e-05,2025-04-24 04:00:11,2025-04-24 04:32:43
1000TOSHI-USD-SWAP-LIN,0.0,2025-04-24 01:00:13,2025-04-24 01:56:19
1000TOSHI-USD-SWAP-LIN,0.0,2025-04-24 04:00:13,2025-04-24 04:34:16
1000USA-USD-SWAP-LIN,3.1e-05,2025-04-24 01:00:13,2025-04-24 01:56:12
1000USA-USD-SWAP-LIN,2.6e-05,2025-04-24 04:00:13,2025-04-24 04:34:09
1000WEN-USD-SWAP-LIN,1e-06,2025-04-24 01:00:12,2025-04-24 01:55:46
1000WEN-USD-SWAP-LIN,1.2e-05,2025-04-24 04:00:13,2025-04-24 04:33:43
1000WHY-USD-SWAP-LIN,-1e-06,2025-04-24 01:00:13,2025-04-24 01:56:16
1000WHY-USD-SWAP-LIN,-5e-06,2025-04-24 04:00:13,2025-04-24 04:34:13
1000WUF-USD-SWAP-LIN,3e-06,2025-04-24 01:00:13,2025-04-24 01:56:44
1000WUF-USD-SWAP-LIN,4e-06,2025-04-24 04:00:14,2025-04-24 04:34:41
AAVE-USD-SWAP-LIN,-1.8e-05,2025-04-24 01:00:08,2025-04-24 01:51:59
AAVE-USD-SWAP-LIN,-1.9e-05,2025-04-24 04:00:08,2025-04-24 04:29:55
ACE-USD-SWAP-LIN,-2.5e-05,2025-04-24 01:00:06,2025-04-24 01:51:23
ACE-USD-SWAP-LIN,-2.4e-05,2025-04-24 04:00:07,2025-04-24 04:29:18
ACT-USD-SWAP-LIN,-3e-06,2025-04-24 01:00:15,2025-04-24 01:58:52
ACT-USD-SWAP-LIN,-1e-06,2025-04-24 04:00:15,2025-04-24 04:36:48
ACX-USD-SWAP-LIN,-4.3e-05,2025-04-24 02:00:19,2025-04-24 02:03:01
ACX-USD-SWAP-LIN,-4.5e-05,2025-04-24 04:00:20,2025-04-24 04:40:56
ADA-USD-SWAP-LIN,-1.2e-05,2025-04-24 01:00:04,2025-04-24 01:48:47
ADA-USD-SWAP-LIN,-1.2e-05,2025-04-24 04:00:04,2025-04-24 04:26:43
AERO-USD-SWAP-LIN,1e-06,2025-04-24 01:00:10,2025-04-24 01:54:02
AERO-USD-SWAP-LIN,0.0,2025-04-24 04:00:11,2025-04-24 04:31:59
AEVO-USD-SWAP-LIN,-3.5e-05,2025-04-24 01:00:10,2025-04-24 01:53:48
AEVO-USD-SWAP-LIN,-2.5e-05,2025-04-24 04:00:10,2025-04-24 04:31:44
AGLD-USD-SWAP-LIN,2e-06,2025-04-24 01:00:16,2025-04-24 01:59:43
AGLD-USD-SWAP-LIN,1e-06,2025-04-24 04:00:17,2025-04-24 04:37:39
AI16Z-USD-SWAP-LIN,-1.1e-05,2025-04-24 02:00:17,2025-04-24 02:01:23
AI16Z-USD-SWAP-LIN,-2e-06,2025-04-24 04:00:18,2025-04-24 04:39:19
AIMEMECOIN-USD-SWAP-LIN,3e-06,2025-04-24 02:00:17,2025-04-24 02:00:58
AIMEMECOIN-USD-SWAP-LIN,4e-06,2025-04-24 04:00:18,2025-04-24 04:38:54
AIXBT-USD-SWAP-LIN,5.9e-05,2025-04-24 02:00:17,2025-04-24 02:01:05
AIXBT-USD-SWAP-LIN,-3.4e-05,2025-04-24 04:00:18,2025-04-24 04:39:01
ALCH-USD-SWAP-LIN,-2.2e-05,2025-04-24 02:00:18,2025-04-24 02:01:49
ALCH-USD-SWAP-LIN,-1.5e-05,2025-04-24 04:00:19,2025-04-24 04:39:45
ALGO-USD-SWAP-LIN,-5e-06,2025-04-24 02:00:18,2025-04-24 02:02:13
ALGO-USD-SWAP-LIN,-1e-06,2025-04-24 04:00:19,2025-04-24 04:40:09
ALT-USD-SWAP-LIN,-2.6e-05,2025-04-24 01:00:05,2025-04-24 01:49:49
ALT-USD-SWAP-LIN,-2.8e-05,2025-04-24 04:00:05,2025-04-24 04:27:46
ANIME-USD-SWAP-LIN,-4.1e-05,2025-04-24 02:00:22,2025-04-24 02:05:14
ANIME-USD-SWAP-LIN,-2.4e-05,2025-04-24 04:00:22,2025-04-24 04:43:09
ANSEM-USD-SWAP-LIN,-1e-06,2025-04-24 01:00:16,2025-04-24 02:00:01
ANSEM-USD-SWAP-LIN,3e-06,2025-04-24 04:00:17,2025-04-24 04:37:56
APE-USD-SWAP-LIN,-1.5e-05,2025-04-24 01:00:10,2025-04-24 01:53:36
APE-USD-SWAP-LIN,-2e-05,2025-04-24 04:00:10,2025-04-24 04:31:34
API3-USD-SWAP-LIN,-4.7e-05,2025-04-24 01:00:05,2025-04-24 01:49:53
API3-USD-SWAP-LIN,-5.3e-05,2025-04-24 04:00:05,2025-04-24 04:27:49
APT-USD-SWAP-LIN,-2.1e-05,2025-04-24 01:00:06,2025-04-24 01:51:05
APT-USD-SWAP-LIN,-2.1e-05,2025-04-24 04:00:07,2025-04-24 04:29:01
APU-USD-SWAP-LIN,2.3e-05,2025-04-24 01:00:12,2025-04-24 01:55:32
APU-USD-SWAP-LIN,2.4e-05,2025-04-24 04:00:13,2025-04-24 04:33:29
AR-USD-SWAP-LIN,-1.8e-05,2025-04-24 01:00:14,2025-04-24 01:58:23
AR-USD-SWAP-LIN,-1.6e-05,2025-04-24 04:00:15,2025-04-24 04:36:20
ARB-USD-SWAP-LIN,-2.5e-05,2025-04-24 01:00:04,2025-04-24 01:49:01
ARB-USD-SWAP-LIN,-2.1e-05,2025-04-24 04:00:05,2025-04-24 04:26:58
ARC-USD-SWAP-LIN,1e-06,2025-04-24 02:00:20,2025-04-24 02:03:26
ARC-USD-SWAP-LIN,2e-06,2025-04-24 04:00:20,2025-04-24 04:41:21
ARKM-USD-SWAP-LIN,-1e-06,2025-04-24 01:00:10,2025-04-24 01:54:05
